"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","","/private/tmp/deployment/unpackaged/classes/SoftphoneProviderControllerTest.cls","3","10","@isTest(seeAllData=true) should not be used in Apex unit tests because it opens up the existing database data for unexpected modification by tests","Best Practices","ApexUnitTestShouldNotUseSeeAllDataTrue"
"1","","/private/tmp/deployment/unpackaged/classes/SoftphoneProviderHelper.cls","3","9","Missing ApexDoc comment","Documentation","ApexDoc"
"2","","/private/tmp/deployment/unpackaged/classes/SoftphoneProviderHelper.cls","3","10","Missing ApexDoc comment","Documentation","ApexDoc"
"3","","/private/tmp/deployment/unpackaged/classes/SoftphoneProviderHelper.cls","3","12","Avoid empty block statements.","Error Prone","EmptyStatementBlock"
"4","","/private/tmp/deployment/unpackaged/classes/SoftphoneProviderHelper.cls","3","12","Missing ApexDoc comment","Documentation","ApexDoc"
"5","","/private/tmp/deployment/unpackaged/classes/SoftphoneProviderHelper.cls","3","13","Missing ApexDoc comment","Documentation","ApexDoc"
"6","","/private/tmp/deployment/unpackaged/classes/SoftphoneProviderHelper.cls","3","23","Missing ApexDoc comment","Documentation","ApexDoc"
"7","","/private/tmp/deployment/unpackaged/classes/SoftphoneProviderHelper.cls","3","34","Missing ApexDoc comment","Documentation","ApexDoc"
"8","","/private/tmp/deployment/unpackaged/classes/SoftphoneProviderHelper.cls","3","35","Avoid long parameter lists","Design","ExcessiveParameterList"
"9","","/private/tmp/deployment/unpackaged/classes/SoftphoneProviderHelper.cls","3","35","Missing ApexDoc comment","Documentation","ApexDoc"
"10","","/private/tmp/deployment/unpackaged/classes/SoftphoneProviderHelper.cls","3","41","Missing ApexDoc comment","Documentation","ApexDoc"
"11","","/private/tmp/deployment/unpackaged/classes/SoftphoneProviderHelper.cls","3","42","Avoid long parameter lists","Design","ExcessiveParameterList"
"12","","/private/tmp/deployment/unpackaged/classes/SoftphoneProviderHelper.cls","3","42","Missing ApexDoc comment","Documentation","ApexDoc"
"13","","/private/tmp/deployment/unpackaged/classes/SoftphoneProviderHelper.cls","3","66","Missing ApexDoc comment","Documentation","ApexDoc"
"14","","/private/tmp/deployment/unpackaged/classes/SoftphoneProviderHelper.cls","3","67","Avoid long parameter lists","Design","ExcessiveParameterList"
"15","","/private/tmp/deployment/unpackaged/classes/SoftphoneProviderHelper.cls","3","67","Missing ApexDoc comment","Documentation","ApexDoc"
"1","","/private/tmp/deployment/unpackaged/classes/SoftphoneProviderHelperTest.cls","3","10","@isTest(seeAllData=true) should not be used in Apex unit tests because it opens up the existing database data for unexpected modification by tests","Best Practices","ApexUnitTestShouldNotUseSeeAllDataTrue"
"1","","/private/tmp/deployment/unpackaged/classes/Tasks.cls","3","1","Missing ApexDoc comment","Documentation","ApexDoc"
"2","","/private/tmp/deployment/unpackaged/classes/Tasks.cls","3","2","Avoid empty block statements.","Error Prone","EmptyStatementBlock"
"3","","/private/tmp/deployment/unpackaged/classes/Tasks.cls","3","2","Missing ApexDoc comment","Documentation","ApexDoc"
"4","","/private/tmp/deployment/unpackaged/classes/Tasks.cls","3","7","Missing ApexDoc comment","Documentation","ApexDoc"
"5","","/private/tmp/deployment/unpackaged/classes/Tasks.cls","3","8","Validate CRUD permission before SOQL/DML operation","Security","ApexCRUDViolation"
"1","","/private/tmp/deployment/unpackaged/classes/TestApex.cls","3","1","Missing ApexDoc comment","Documentation","ApexDoc"
"2","","/private/tmp/deployment/unpackaged/classes/TestApex.cls","3","2","Missing ApexDoc comment","Documentation","ApexDoc"
"1","","/private/tmp/deployment/unpackaged/classes/TestPropertyController.cls","3","33","Missing ApexDoc comment","Documentation","ApexDoc"
"1","","/private/tmp/deployment/unpackaged/classes/UploadEMUserNotFoundException.cls","3","1","Missing ApexDoc comment","Documentation","ApexDoc"
"1","","/private/tmp/deployment/unpackaged/classes/Upload_Init_EM.cls","3","5","Missing ApexDoc comment","Documentation","ApexDoc"
"2","","/private/tmp/deployment/unpackaged/classes/Upload_Init_EM.cls","3","24","Missing ApexDoc comment","Documentation","ApexDoc"
"3","","/private/tmp/deployment/unpackaged/classes/Upload_Init_EM.cls","3","54","The local variable name 'query_Dataset' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"4","","/private/tmp/deployment/unpackaged/classes/Upload_Init_EM.cls","3","55","The local variable name 'query_DatasetSchema' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"5","","/private/tmp/deployment/unpackaged/classes/Upload_Init_EM.cls","3","58","The local variable name 'sr_Dataset' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"6","","/private/tmp/deployment/unpackaged/classes/Upload_Init_EM.cls","3","59","The local variable name 'blob_Dataset' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"7","","/private/tmp/deployment/unpackaged/classes/Upload_Init_EM.cls","3","71","The local variable name 'blob_DatasetSchema' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"8","","/private/tmp/deployment/unpackaged/classes/Upload_Init_EM.cls","3","79","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"9","","/private/tmp/deployment/unpackaged/classes/Upload_Init_EM.cls","3","83","Missing ApexDoc comment","Documentation","ApexDoc"
"10","","/private/tmp/deployment/unpackaged/classes/Upload_Init_EM.cls","3","87","The method parameter name 'blob_Dataset' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","FormalParameterNamingConventions"
"11","","/private/tmp/deployment/unpackaged/classes/Upload_Init_EM.cls","3","87","The method parameter name 'blob_DatasetSchema' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","FormalParameterNamingConventions"
"12","","/private/tmp/deployment/unpackaged/classes/Upload_Init_EM.cls","3","91","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"13","","/private/tmp/deployment/unpackaged/classes/Upload_Init_EM.cls","3","105","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"14","","/private/tmp/deployment/unpackaged/classes/Upload_Init_EM.cls","3","114","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"15","","/private/tmp/deployment/unpackaged/classes/Upload_Init_EM.cls","3","117","Missing ApexDoc comment","Documentation","ApexDoc"
"16","","/private/tmp/deployment/unpackaged/classes/Upload_Init_EM.cls","3","175","The local variable name 'timestamp_derived' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"17","","/private/tmp/deployment/unpackaged/classes/Upload_Init_EM.cls","3","183","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"18","","/private/tmp/deployment/unpackaged/classes/Upload_Init_EM.cls","3","187","Missing ApexDoc comment","Documentation","ApexDoc"
"19","","/private/tmp/deployment/unpackaged/classes/Upload_Init_EM.cls","3","187","The method 'updateReportCSV(Blob)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"20","","/private/tmp/deployment/unpackaged/classes/Upload_Init_EM.cls","3","251","The local variable name 'timestamp_derived' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"21","","/private/tmp/deployment/unpackaged/classes/Upload_Init_EM.cls","3","259","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"22","","/private/tmp/deployment/unpackaged/classes/Upload_Init_EM.cls","3","273","Missing ApexDoc comment","Documentation","ApexDoc"
"23","","/private/tmp/deployment/unpackaged/classes/Upload_Init_EM.cls","3","276","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"24","","/private/tmp/deployment/unpackaged/classes/Upload_Init_EM.cls","3","283","Missing ApexDoc comment","Documentation","ApexDoc"
"1","","/private/tmp/deployment/unpackaged/classes/Upload_Init_EMTest.cls","3","5","@isTest(seeAllData=true) should not be used in Apex unit tests because it opens up the existing database data for unexpected modification by tests","Best Practices","ApexUnitTestShouldNotUseSeeAllDataTrue"
"2","","/private/tmp/deployment/unpackaged/classes/Upload_Init_EMTest.cls","3","17","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"3","","/private/tmp/deployment/unpackaged/classes/Upload_Init_EMTest.cls","3","23","@isTest(seeAllData=true) should not be used in Apex unit tests because it opens up the existing database data for unexpected modification by tests","Best Practices","ApexUnitTestShouldNotUseSeeAllDataTrue"
"4","","/private/tmp/deployment/unpackaged/classes/Upload_Init_EMTest.cls","3","35","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","","/private/tmp/deployment/unpackaged/classes/Upload_ProcessTest_EM.cls","3","3","Apex unit test classes should have at least one System.assert() or assertEquals() or AssertNotEquals() call","Best Practices","ApexUnitTestClassShouldHaveAsserts"
"1","","/private/tmp/deployment/unpackaged/classes/Upload_Process_EM.cls","3","1","Missing ApexDoc comment","Documentation","ApexDoc"
"2","","/private/tmp/deployment/unpackaged/classes/Upload_Process_EM.cls","3","8","Missing ApexDoc comment","Documentation","ApexDoc"
"3","","/private/tmp/deployment/unpackaged/classes/Upload_Process_EM.cls","3","9","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"4","","/private/tmp/deployment/unpackaged/classes/Upload_Process_EM.cls","3","18","Missing ApexDoc comment","Documentation","ApexDoc"
"1","","/private/tmp/deployment/unpackaged/classes/Upload_controller_EM.cls","3","1","Apex classes should declare a sharing model if DML or SOQL is used","Security","ApexSharingViolations"
"2","","/private/tmp/deployment/unpackaged/classes/Upload_controller_EM.cls","3","1","Missing ApexDoc comment","Documentation","ApexDoc"
"3","","/private/tmp/deployment/unpackaged/classes/Upload_controller_EM.cls","3","3","Missing ApexDoc comment","Documentation","ApexDoc"
"4","","/private/tmp/deployment/unpackaged/classes/Upload_controller_EM.cls","3","4","Missing ApexDoc comment","Documentation","ApexDoc"
"5","","/private/tmp/deployment/unpackaged/classes/Upload_controller_EM.cls","3","6","Missing ApexDoc comment","Documentation","ApexDoc"
"6","","/private/tmp/deployment/unpackaged/classes/Upload_controller_EM.cls","3","7","Missing ApexDoc comment","Documentation","ApexDoc"
"7","","/private/tmp/deployment/unpackaged/classes/Upload_controller_EM.cls","3","10","Missing ApexDoc comment","Documentation","ApexDoc"
"8","","/private/tmp/deployment/unpackaged/classes/Upload_controller_EM.cls","3","10","The instance property name 'job_id' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","PropertyNamingConventions"
"9","","/private/tmp/deployment/unpackaged/classes/Upload_controller_EM.cls","3","11","Missing ApexDoc comment","Documentation","ApexDoc"
"10","","/private/tmp/deployment/unpackaged/classes/Upload_controller_EM.cls","3","11","The instance property name 'job_id2' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","PropertyNamingConventions"
"11","","/private/tmp/deployment/unpackaged/classes/Upload_controller_EM.cls","3","13","Missing ApexDoc comment","Documentation","ApexDoc"
"12","","/private/tmp/deployment/unpackaged/classes/Upload_controller_EM.cls","3","13","The instance property name 'init_isrunning' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","PropertyNamingConventions"
"13","","/private/tmp/deployment/unpackaged/classes/Upload_controller_EM.cls","3","14","Missing ApexDoc comment","Documentation","ApexDoc"
"14","","/private/tmp/deployment/unpackaged/classes/Upload_controller_EM.cls","3","14","The instance property name 'process_isrunning' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","PropertyNamingConventions"
"15","","/private/tmp/deployment/unpackaged/classes/Upload_controller_EM.cls","3","15","Missing ApexDoc comment","Documentation","ApexDoc"
"16","","/private/tmp/deployment/unpackaged/classes/Upload_controller_EM.cls","3","15","The instance property name 'process_iscompleted' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","PropertyNamingConventions"
"17","","/private/tmp/deployment/unpackaged/classes/Upload_controller_EM.cls","3","22","Missing ApexDoc comment","Documentation","ApexDoc"
"18","","/private/tmp/deployment/unpackaged/classes/Upload_controller_EM.cls","3","31","Missing ApexDoc comment","Documentation","ApexDoc"
"19","","/private/tmp/deployment/unpackaged/classes/Upload_controller_EM.cls","3","32","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"20","","/private/tmp/deployment/unpackaged/classes/Upload_controller_EM.cls","3","33","Validate CRUD permission before SOQL/DML operation","Security","ApexCRUDViolation"
"21","","/private/tmp/deployment/unpackaged/classes/Upload_controller_EM.cls","3","35","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"22","","/private/tmp/deployment/unpackaged/classes/Upload_controller_EM.cls","3","36","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"23","","/private/tmp/deployment/unpackaged/classes/Upload_controller_EM.cls","3","37","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"24","","/private/tmp/deployment/unpackaged/classes/Upload_controller_EM.cls","3","42","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"25","","/private/tmp/deployment/unpackaged/classes/Upload_controller_EM.cls","3","43","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"26","","/private/tmp/deployment/unpackaged/classes/Upload_controller_EM.cls","3","45","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"27","","/private/tmp/deployment/unpackaged/classes/Upload_controller_EM.cls","3","59","Missing ApexDoc comment","Documentation","ApexDoc"
"28","","/private/tmp/deployment/unpackaged/classes/Upload_controller_EM.cls","3","70","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"29","","/private/tmp/deployment/unpackaged/classes/Upload_controller_EM.cls","3","73","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"30","","/private/tmp/deployment/unpackaged/classes/Upload_controller_EM.cls","3","82","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"31","","/private/tmp/deployment/unpackaged/classes/Upload_controller_EM.cls","3","103","Missing ApexDoc comment","Documentation","ApexDoc"
